Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
02-06-19,2019,Corolla,41117,3,Asia,South Korea,Wholesale
02-06-19,2019,Yaris,48989,4,South America,Peru,Wholesale
03-06-19,2019,Prius,98737,2,Europe,Germany,Wholesale
03-06-19,2019,Corolla,102321,2,Europe,Spain,Wholesale
04-06-19,2019,Corolla,58090,4,South America,Colombia,Wholesale
04-06-19,2019,Aqua,108671,4,South America,Argentina,Wholesale
05-06-19,2019,Hilux,102372,4,Asia,China,Dealership
05-06-19,2019,Aqua,35618,4,Asia,Thailand,Wholesale
05-06-19,2019,Hilux,31595,4,Europe,Germany,Dealership
05-06-19,2019,Land Cruiser,40000,1,South America,Brazil,Wholesale
07-06-19,2019,Aqua,103768,1,Africa,South Africa,Wholesale
07-06-19,2019,Prius,102076,4,Africa,Kenya,Dealership
07-06-19,2019,Prius,77031,3,South America,Colombia,Wholesale
08-06-19,2019,Hilux,118366,3,South America,Colombia,Wholesale
08-06-19,2019,Aqua,38250,4,North America,Canada,Wholesale
08-06-19,2019,Hilux,75311,1,South America,Peru,Dealership
09-06-19,2019,Hilux,33667,3,Europe,United Kingdom,Wholesale
09-06-19,2019,Prius,109351,1,Asia,Thailand,Dealership
09-06-19,2019,Prius,35289,2,Europe,Germany,Dealership
10-06-19,2019,Hilux,114116,1,Africa,Morocco,Wholesale
10-06-19,2019,Prius,40300,4,Asia,Thailand,Dealership
10-06-19,2019,Aqua,85485,5,Europe,Germany,Dealership
10-06-19,2019,Aqua,83866,4,North America,Mexico,Wholesale
11-06-19,2019,Hilux,80700,2,Asia,Japan,Wholesale
11-06-19,2019,Yaris,105593,1,South America,Peru,Wholesale
11-06-19,2019,Yaris,98237,3,Africa,Nigeria,Wholesale
11-06-19,2019,Land Cruiser,46877,4,Asia,Japan,Wholesale
11-06-19,2019,Aqua,67729,3,North America,Mexico,Wholesale
11-06-19,2019,Aqua,115312,1,Africa,South Africa,Dealership
11-06-19,2019,Corolla,62205,2,South America,Brazil,Wholesale
12-06-19,2019,Prius,112299,4,South America,Chile,Dealership
13-06-19,2019,Prius,71709,3,Africa,Nigeria,Wholesale
14-06-19,2019,Aqua,49046,4,North America,Mexico,Dealership
14-06-19,2019,Aqua,33532,4,Europe,Germany,Wholesale
14-06-19,2019,Prius,74776,3,North America,Mexico,Dealership
15-06-19,2019,Corolla,77743,2,South America,Brazil,Wholesale
15-06-19,2019,Aqua,45646,4,Europe,France,Wholesale
16-06-19,2019,Hilux,111298,2,South America,Brazil,Wholesale
17-06-19,2019,Prius,76898,2,Africa,South Africa,Wholesale
17-06-19,2019,Corolla,33468,1,Europe,Italy,Wholesale
17-06-19,2019,Hilux,117236,3,North America,United States,Wholesale
18-06-19,2019,Corolla,38834,1,Asia,South Korea,Wholesale
18-06-19,2019,Land Cruiser,97035,5,Asia,Thailand,Wholesale
18-06-19,2019,Aqua,104627,1,Asia,South Korea,Dealership
18-06-19,2019,Aqua,71280,4,Africa,Egypt,Dealership
19-06-19,2019,Aqua,109396,4,South America,Argentina,Wholesale
19-06-19,2019,Hilux,57841,4,Africa,Kenya,Dealership
20-06-19,2019,Aqua,71121,5,North America,Canada,Dealership
20-06-19,2019,Hilux,53462,2,Africa,Egypt,Dealership
21-06-19,2019,Corolla,69606,4,Africa,Nigeria,Wholesale
21-06-19,2019,Prius,98273,1,Africa,Egypt,Dealership
21-06-19,2019,Hilux,74055,2,Asia,India,Dealership
21-06-19,2019,Aqua,42054,1,Europe,United Kingdom,Dealership
21-06-19,2019,Aqua,59865,1,Europe,Spain,Wholesale
21-06-19,2019,Hilux,53382,4,North America,Mexico,Dealership
22-06-19,2019,Corolla,33816,1,Africa,Kenya,Wholesale
22-06-19,2019,Prius,43052,5,Asia,China,Wholesale
23-06-19,2019,Corolla,93815,2,North America,Canada,Wholesale
24-06-19,2019,Aqua,114482,4,Asia,Japan,Dealership
24-06-19,2019,Land Cruiser,39530,4,South America,Brazil,Wholesale
25-06-19,2019,Hilux,110641,1,North America,Mexico,Wholesale
25-06-19,2019,Hilux,108731,1,North America,Mexico,Wholesale
26-06-19,2019,Aqua,115176,3,North America,Canada,Wholesale
26-06-19,2019,Land Cruiser,43598,3,Africa,Morocco,Wholesale
26-06-19,2019,Aqua,69128,4,South America,Argentina,Dealership
26-06-19,2019,Hilux,98230,4,North America,Canada,Wholesale
26-06-19,2019,Aqua,73452,1,South America,Colombia,Wholesale
26-06-19,2019,Land Cruiser,80109,5,Africa,South Africa,Dealership
27-06-19,2019,Hilux,30372,5,Africa,South Africa,Wholesale
27-06-19,2019,Yaris,91604,1,South America,Argentina,Dealership
27-06-19,2019,Aqua,78266,3,Africa,Egypt,Wholesale
28-06-19,2019,Corolla,74688,3,North America,Canada,Wholesale
28-06-19,2019,Land Cruiser,57141,5,South America,Chile,Wholesale
28-06-19,2019,Prius,31642,4,Africa,Morocco,Dealership
28-06-19,2019,Hilux,89347,1,Africa,Nigeria,Wholesale
29-06-19,2019,Yaris,64139,4,North America,Canada,Wholesale
29-06-19,2019,Corolla,88694,3,Africa,Egypt,Dealership
29-06-19,2019,Corolla,40002,5,Europe,Spain,Wholesale
30-06-19,2019,Aqua,55030,4,Africa,Nigeria,Dealership
30-06-19,2019,Hilux,90635,3,South America,Peru,Wholesale
30-06-19,2019,Aqua,47645,3,Africa,Kenya,Wholesale
01-07-19,2019,Aqua,76335,3,Africa,Egypt,Wholesale
01-07-19,2019,Land Cruiser,55180,4,Asia,India,Dealership
02-07-19,2019,Land Cruiser,48226,2,Asia,India,Wholesale
03-07-19,2019,Yaris,82262,5,Asia,South Korea,Dealership
03-07-19,2019,Corolla,41369,3,North America,Mexico,Dealership
03-07-19,2019,Hilux,82685,4,Africa,Kenya,Dealership
03-07-19,2019,Aqua,106848,1,Africa,Nigeria,Wholesale
04-07-19,2019,Aqua,58194,5,Europe,United Kingdom,Wholesale
04-07-19,2019,Corolla,57419,1,Europe,Spain,Wholesale
04-07-19,2019,Hilux,114644,1,North America,Canada,Wholesale
05-07-19,2019,Corolla,81069,4,Europe,United Kingdom,Wholesale
05-07-19,2019,Corolla,99734,2,South America,Peru,Dealership
05-07-19,2019,Corolla,114833,4,North America,United States,Wholesale
05-07-19,2019,Corolla,110845,4,Asia,South Korea,Dealership
05-07-19,2019,Aqua,34049,5,Asia,Japan,Wholesale
06-07-19,2019,Yaris,74867,4,Africa,Morocco,Wholesale
06-07-19,2019,Prius,85911,5,Asia,India,Dealership
07-07-19,2019,Aqua,66326,3,North America,Mexico,Wholesale
08-07-19,2019,Land Cruiser,35351,5,Asia,Japan,Dealership
09-07-19,2019,Corolla,60110,4,Europe,Italy,Wholesale
10-07-19,2019,Land Cruiser,102170,3,Africa,Morocco,Wholesale
10-07-19,2019,Hilux,83626,3,South America,Peru,Wholesale
10-07-19,2019,Aqua,110352,2,North America,Mexico,Wholesale
10-07-19,2019,Yaris,100342,4,Europe,Spain,Dealership
11-07-19,2019,Corolla,47830,1,Asia,Thailand,Wholesale
11-07-19,2019,Land Cruiser,31316,4,Europe,Spain,Wholesale
11-07-19,2019,Corolla,36500,1,North America,United States,Wholesale
11-07-19,2019,Corolla,36557,2,North America,Mexico,Wholesale
11-07-19,2019,Prius,117943,4,Europe,Italy,Wholesale
12-07-19,2019,Aqua,75640,2,Europe,Italy,Dealership
12-07-19,2019,Land Cruiser,82693,1,Europe,Italy,Wholesale
13-07-19,2019,Land Cruiser,47752,5,Africa,Kenya,Wholesale
13-07-19,2019,Hilux,69994,4,Europe,Germany,Dealership
13-07-19,2019,Corolla,48610,3,Africa,Nigeria,Wholesale
14-07-19,2019,Aqua,65097,3,North America,Mexico,Dealership
15-07-19,2019,Corolla,52972,2,South America,Brazil,Dealership
15-07-19,2019,Yaris,100775,5,Africa,Kenya,Wholesale
16-07-19,2019,Prius,57546,3,South America,Colombia,Wholesale
16-07-19,2019,Corolla,103524,3,North America,United States,Dealership
16-07-19,2019,Aqua,41233,4,Asia,South Korea,Wholesale
17-07-19,2019,Land Cruiser,75221,3,Asia,India,Dealership
17-07-19,2019,Aqua,37585,1,Europe,United Kingdom,Wholesale
18-07-19,2019,Aqua,38526,2,South America,Colombia,Wholesale
18-07-19,2019,Land Cruiser,86714,3,Europe,Germany,Wholesale
18-07-19,2019,Prius,90240,4,North America,Canada,Wholesale
20-07-19,2019,Aqua,98951,1,Africa,Kenya,Wholesale
21-07-19,2019,Aqua,50001,3,North America,United States,Wholesale
21-07-19,2019,Hilux,112119,2,Asia,Thailand,Wholesale
21-07-19,2019,Hilux,94108,2,North America,United States,Dealership
21-07-19,2019,Aqua,53553,2,Asia,Japan,Dealership
23-07-19,2019,Aqua,95322,3,Europe,France,Wholesale
23-07-19,2019,Land Cruiser,114688,1,Asia,Japan,Wholesale
23-07-19,2019,Corolla,108673,5,North America,United States,Wholesale
24-07-19,2019,Hilux,48064,2,South America,Argentina,Wholesale
24-07-19,2019,Hilux,81299,1,Europe,Germany,Dealership
24-07-19,2019,Corolla,74767,4,Africa,Nigeria,Dealership
24-07-19,2019,Aqua,63623,4,Europe,Spain,Dealership
25-07-19,2019,Corolla,65848,1,Africa,Kenya,Wholesale
25-07-19,2019,Corolla,52007,4,Europe,United Kingdom,Wholesale
25-07-19,2019,Yaris,58270,4,South America,Brazil,Wholesale
26-07-19,2019,Aqua,51643,2,South America,Chile,Dealership
26-07-19,2019,Yaris,72580,3,North America,Canada,Wholesale
26-07-19,2019,Prius,43065,3,North America,United States,Wholesale
26-07-19,2019,Hilux,101980,3,Africa,Morocco,Dealership
26-07-19,2019,Corolla,99404,3,Europe,Italy,Wholesale
26-07-19,2019,Hilux,32700,1,North America,Mexico,Wholesale
27-07-19,2019,Land Cruiser,100889,2,Africa,Nigeria,Dealership
27-07-19,2019,Corolla,77062,1,Europe,Spain,Wholesale
28-07-19,2019,Aqua,52360,4,South America,Argentina,Wholesale
28-07-19,2019,Corolla,93008,2,Asia,Japan,Dealership
28-07-19,2019,Land Cruiser,112341,5,North America,Mexico,Dealership
28-07-19,2019,Hilux,108137,3,Asia,China,Wholesale
29-07-19,2019,Land Cruiser,78384,4,Europe,United Kingdom,Dealership
29-07-19,2019,Yaris,105019,3,South America,Colombia,Wholesale
30-07-19,2019,Prius,98197,3,South America,Chile,Dealership
30-07-19,2019,Hilux,45921,3,South America,Chile,Wholesale
30-07-19,2019,Aqua,117542,5,Asia,China,Dealership
31-07-19,2019,Hilux,39605,4,North America,Canada,Dealership
31-07-19,2019,Corolla,44975,3,Africa,Egypt,Wholesale
01-08-19,2019,Corolla,64819,3,Africa,Kenya,Wholesale
01-08-19,2019,Aqua,57987,2,Africa,Egypt,Wholesale
01-08-19,2019,Prius,61139,3,Europe,Spain,Wholesale
02-08-19,2019,Prius,70067,2,South America,Argentina,Wholesale
02-08-19,2019,Prius,92335,4,Europe,United Kingdom,Wholesale
03-08-19,2019,Land Cruiser,83000,4,Asia,India,Wholesale
03-08-19,2019,Corolla,55734,4,South America,Chile,Wholesale
03-08-19,2019,Yaris,48206,2,North America,Canada,Dealership
04-08-19,2019,Aqua,36971,5,South America,Colombia,Dealership
04-08-19,2019,Corolla,81265,5,South America,Brazil,Dealership
04-08-19,2019,Corolla,49207,3,Asia,India,Dealership
04-08-19,2019,Prius,42134,4,North America,Mexico,Wholesale
05-08-19,2019,Aqua,94091,1,Europe,France,Wholesale
05-08-19,2019,Corolla,79678,3,Africa,Kenya,Wholesale
05-08-19,2019,Hilux,75680,5,Europe,Italy,Dealership
05-08-19,2019,Hilux,119610,5,South America,Peru,Wholesale
05-08-19,2019,Land Cruiser,51649,4,Africa,Kenya,Wholesale
06-08-19,2019,Corolla,97410,2,Europe,Spain,Wholesale
07-08-19,2019,Land Cruiser,30357,3,Europe,Italy,Wholesale
07-08-19,2019,Hilux,92678,2,Africa,South Africa,Wholesale
07-08-19,2019,Hilux,44450,5,Africa,Nigeria,Dealership
08-08-19,2019,Corolla,90690,4,Europe,United Kingdom,Wholesale
08-08-19,2019,Corolla,82930,5,Africa,Nigeria,Dealership
08-08-19,2019,Hilux,117420,4,South America,Argentina,Dealership
09-08-19,2019,Aqua,72789,1,Africa,Egypt,Dealership
09-08-19,2019,Aqua,73739,2,South America,Argentina,Dealership
09-08-19,2019,Aqua,48085,3,South America,Colombia,Dealership
10-08-19,2019,Hilux,49144,4,North America,United States,Wholesale
10-08-19,2019,Aqua,89301,1,South America,Chile,Dealership
11-08-19,2019,Aqua,102083,1,Africa,Kenya,Wholesale
11-08-19,2019,Prius,115923,2,North America,Mexico,Dealership
11-08-19,2019,Corolla,38947,4,South America,Colombia,Wholesale
11-08-19,2019,Prius,48113,3,Asia,South Korea,Dealership
12-08-19,2019,Prius,99859,3,South America,Colombia,Dealership
12-08-19,2019,Yaris,77709,3,Africa,South Africa,Wholesale
13-08-19,2019,Hilux,108871,5,Europe,Spain,Wholesale
14-08-19,2019,Hilux,38301,5,South America,Colombia,Wholesale
14-08-19,2019,Land Cruiser,101493,4,North America,Mexico,Dealership
14-08-19,2019,Hilux,82633,3,North America,Canada,Dealership
14-08-19,2019,Hilux,53071,1,Africa,Nigeria,Wholesale
14-08-19,2019,Hilux,57633,3,Africa,Nigeria,Wholesale
15-08-19,2019,Corolla,39832,4,Europe,Germany,Wholesale
15-08-19,2019,Hilux,49329,3,North America,Canada,Wholesale
16-08-19,2019,Land Cruiser,96500,2,Africa,Morocco,Dealership
16-08-19,2019,Yaris,117663,3,Asia,India,Dealership
17-08-19,2019,Hilux,104215,1,North America,United States,Dealership
18-08-19,2019,Yaris,79800,4,North America,Canada,Wholesale
18-08-19,2019,Aqua,46067,4,Africa,Nigeria,Wholesale
19-08-19,2019,Prius,56328,1,North America,Canada,Wholesale
19-08-19,2019,Corolla,91463,4,Asia,India,Dealership
19-08-19,2019,Land Cruiser,62267,3,Europe,Germany,Wholesale
20-08-19,2019,Yaris,40556,4,Europe,France,Dealership
20-08-19,2019,Aqua,79662,3,Europe,Germany,Dealership
20-08-19,2019,Yaris,54592,4,Europe,United Kingdom,Wholesale
21-08-19,2019,Hilux,90523,3,Africa,Kenya,Dealership
21-08-19,2019,Corolla,81929,3,South America,Chile,Wholesale
21-08-19,2019,Aqua,81134,1,Europe,Spain,Dealership
22-08-19,2019,Aqua,31420,1,Africa,Kenya,Wholesale
22-08-19,2019,Prius,76129,5,Africa,South Africa,Wholesale
22-08-19,2019,Aqua,117081,1,Africa,Morocco,Dealership
22-08-19,2019,Corolla,69266,3,South America,Chile,Dealership
22-08-19,2019,Aqua,47341,3,South America,Chile,Wholesale
23-08-19,2019,Corolla,58854,4,Africa,Morocco,Wholesale
24-08-19,2019,Land Cruiser,35156,4,South America,Argentina,Wholesale
24-08-19,2019,Land Cruiser,109952,5,Africa,Kenya,Wholesale
25-08-19,2019,Aqua,93829,3,North America,Canada,Dealership
26-08-19,2019,Hilux,35429,5,Asia,Japan,Wholesale
26-08-19,2019,Yaris,48837,3,Europe,France,Dealership
26-08-19,2019,Hilux,41503,1,Asia,Japan,Wholesale
26-08-19,2019,Aqua,70730,4,South America,Brazil,Wholesale
27-08-19,2019,Land Cruiser,105768,5,North America,Canada,Wholesale
27-08-19,2019,Hilux,33654,2,South America,Peru,Wholesale
27-08-19,2019,Aqua,97719,3,Europe,France,Wholesale
27-08-19,2019,Prius,115915,1,Africa,Nigeria,Wholesale
27-08-19,2019,Yaris,118705,2,Africa,Egypt,Dealership
27-08-19,2019,Corolla,97983,1,Europe,Germany,Dealership
28-08-19,2019,Hilux,99105,1,South America,Brazil,Wholesale
29-08-19,2019,Corolla,106812,3,North America,Mexico,Wholesale
29-08-19,2019,Prius,118602,1,Asia,Japan,Dealership
29-08-19,2019,Hilux,64563,5,South America,Peru,Wholesale
30-08-19,2019,Land Cruiser,109423,2,Africa,South Africa,Wholesale
30-08-19,2019,Corolla,117008,1,South America,Argentina,Dealership
30-08-19,2019,Prius,52614,1,South America,Argentina,Dealership
30-08-19,2019,Hilux,56801,4,North America,United States,Dealership
30-08-19,2019,Hilux,72732,4,Europe,United Kingdom,Dealership
31-08-19,2019,Corolla,104174,5,Europe,United Kingdom,Wholesale
01-09-19,2019,Aqua,58572,4,Europe,Italy,Wholesale
01-09-19,2019,Land Cruiser,82463,1,North America,Canada,Wholesale
01-09-19,2019,Hilux,112054,1,North America,Canada,Wholesale
01-09-19,2019,Aqua,93545,2,Europe,United Kingdom,Wholesale
02-09-19,2019,Prius,32400,4,Africa,Morocco,Wholesale
02-09-19,2019,Aqua,95729,3,North America,United States,Dealership
02-09-19,2019,Aqua,42209,4,Europe,Spain,Wholesale
02-09-19,2019,Corolla,69889,1,South America,Chile,Wholesale
02-09-19,2019,Corolla,48599,2,Asia,Thailand,Dealership
03-09-19,2019,Hilux,42777,4,South America,Chile,Wholesale
03-09-19,2019,Aqua,60283,2,Europe,France,Dealership
03-09-19,2019,Corolla,114985,4,South America,Peru,Wholesale
03-09-19,2019,Prius,99810,5,Africa,Egypt,Dealership
04-09-19,2019,Hilux,56207,1,Europe,Spain,Wholesale
04-09-19,2019,Corolla,33534,1,Asia,China,Dealership
04-09-19,2019,Prius,86628,3,Europe,Spain,Wholesale
04-09-19,2019,Hilux,67639,1,South America,Colombia,Wholesale
05-09-19,2019,Prius,54269,3,Asia,Thailand,Wholesale
06-09-19,2019,Aqua,62402,1,Europe,Italy,Wholesale
06-09-19,2019,Land Cruiser,78917,4,North America,United States,Wholesale
06-09-19,2019,Aqua,52129,4,North America,Canada,Dealership
06-09-19,2019,Corolla,108649,5,North America,Canada,Dealership
06-09-19,2019,Corolla,98743,4,Europe,Italy,Wholesale
07-09-19,2019,Hilux,42202,2,South America,Brazil,Wholesale
07-09-19,2019,Land Cruiser,60237,4,Africa,Kenya,Wholesale
07-09-19,2019,Yaris,110506,3,Europe,Italy,Wholesale
07-09-19,2019,Prius,71941,5,North America,Mexico,Wholesale
07-09-19,2019,Prius,84261,2,Africa,South Africa,Wholesale
07-09-19,2019,Aqua,62818,2,Asia,Japan,Dealership
08-09-19,2019,Yaris,46942,1,Europe,Italy,Wholesale
08-09-19,2019,Hilux,95738,3,South America,Chile,Dealership
08-09-19,2019,Land Cruiser,105145,4,North America,United States,Dealership
09-09-19,2019,Prius,103694,4,North America,Canada,Dealership
10-09-19,2019,Hilux,115330,1,Africa,Kenya,Wholesale
10-09-19,2019,Yaris,71049,4,North America,Canada,Wholesale
10-09-19,2019,Land Cruiser,112283,2,North America,Mexico,Wholesale
11-09-19,2019,Hilux,76007,4,Europe,Spain,Dealership
11-09-19,2019,Land Cruiser,33527,4,South America,Peru,Wholesale
11-09-19,2019,Corolla,54271,2,Asia,Thailand,Dealership
11-09-19,2019,Hilux,112494,3,Asia,Japan,Dealership
12-09-19,2019,Aqua,99363,3,Europe,Spain,Dealership
13-09-19,2019,Aqua,102353,2,Europe,Germany,Dealership
14-09-19,2019,Aqua,76729,2,South America,Brazil,Dealership
14-09-19,2019,Prius,112013,5,Asia,Thailand,Wholesale
14-09-19,2019,Corolla,65276,5,South America,Chile,Dealership
14-09-19,2019,Hilux,114784,4,Europe,France,Wholesale
14-09-19,2019,Prius,73162,4,Africa,Nigeria,Dealership
14-09-19,2019,Hilux,110729,5,Africa,Kenya,Wholesale
15-09-19,2019,Hilux,97635,4,Africa,Egypt,Wholesale
15-09-19,2019,Aqua,96652,3,Europe,France,Wholesale
16-09-19,2019,Yaris,54833,3,Asia,China,Wholesale
16-09-19,2019,Corolla,48584,1,Africa,Kenya,Wholesale
16-09-19,2019,Hilux,97806,5,South America,Argentina,Wholesale
17-09-19,2019,Corolla,47882,3,Europe,France,Wholesale
17-09-19,2019,Hilux,53765,1,Europe,United Kingdom,Wholesale
17-09-19,2019,Corolla,80321,2,South America,Colombia,Wholesale
17-09-19,2019,Land Cruiser,34054,3,Europe,Spain,Wholesale
17-09-19,2019,Prius,112306,1,Africa,Egypt,Wholesale
17-09-19,2019,Corolla,106687,4,North America,United States,Dealership
18-09-19,2019,Yaris,50878,1,South America,Colombia,Wholesale
19-09-19,2019,Hilux,107807,3,Europe,Italy,Wholesale
19-09-19,2019,Aqua,30234,4,Asia,China,Dealership
19-09-19,2019,Prius,72559,4,Asia,China,Dealership
20-09-19,2019,Aqua,33894,1,South America,Peru,Dealership
20-09-19,2019,Prius,80469,1,Asia,Thailand,Dealership
21-09-19,2019,Yaris,62162,3,South America,Chile,Dealership
21-09-19,2019,Land Cruiser,93556,4,South America,Argentina,Wholesale
21-09-19,2019,Aqua,97581,5,Asia,China,Dealership
22-09-19,2019,Land Cruiser,78068,1,Asia,South Korea,Wholesale
22-09-19,2019,Hilux,72634,5,North America,United States,Dealership
22-09-19,2019,Prius,117458,5,South America,Argentina,Wholesale
23-09-19,2019,Aqua,80262,4,North America,Mexico,Dealership
24-09-19,2019,Prius,97902,3,Europe,Germany,Wholesale
24-09-19,2019,Aqua,84551,5,Asia,Thailand,Wholesale
25-09-19,2019,Aqua,56261,3,Europe,United Kingdom,Wholesale
25-09-19,2019,Land Cruiser,94442,1,Europe,Germany,Wholesale
26-09-19,2019,Prius,93000,4,South America,Colombia,Wholesale
26-09-19,2019,Yaris,78629,2,North America,United States,Dealership
26-09-19,2019,Prius,74560,4,Africa,Nigeria,Wholesale
26-09-19,2019,Yaris,81696,2,South America,Colombia,Dealership
27-09-19,2019,Hilux,72425,1,Africa,Nigeria,Wholesale
27-09-19,2019,Corolla,67962,3,North America,United States,Wholesale
28-09-19,2019,Hilux,96065,1,Europe,France,Dealership
28-09-19,2019,Prius,87655,4,Africa,Nigeria,Wholesale
29-09-19,2019,Prius,45685,2,Europe,United Kingdom,Wholesale
30-09-19,2019,Corolla,51294,2,Asia,Thailand,Dealership
30-09-19,2019,Prius,79810,4,North America,Canada,Wholesale
30-09-19,2019,Aqua,35723,4,North America,Mexico,Wholesale
30-09-19,2019,Aqua,59784,1,Africa,Egypt,Dealership
01-10-19,2019,Corolla,106427,5,Europe,Germany,Wholesale
01-10-19,2019,Yaris,93477,2,Europe,Spain,Dealership
02-10-19,2019,Corolla,66294,4,North America,United States,Wholesale
02-10-19,2019,Land Cruiser,92612,1,Africa,Kenya,Wholesale
02-10-19,2019,Corolla,105694,5,Asia,India,Dealership
02-10-19,2019,Yaris,54104,3,Asia,Japan,Wholesale
03-10-19,2019,Aqua,67964,4,Africa,South Africa,Dealership
03-10-19,2019,Hilux,113391,5,North America,United States,Wholesale
03-10-19,2019,Corolla,41565,3,Asia,India,Wholesale
04-10-19,2019,Aqua,44481,3,South America,Brazil,Wholesale
04-10-19,2019,Hilux,104843,1,North America,Mexico,Wholesale
05-10-19,2019,Corolla,42657,2,Asia,South Korea,Wholesale
05-10-19,2019,Prius,85604,4,North America,Mexico,Wholesale
